"income_band","inc_low","inc_high","inc_mid","age_band","age_band_key","members","pp3","pp4","pp6","pp8","pp10","ppn"
"$32,001  - $33,000",32001,33000,32500.5,"45-54","ks_45_54",4394.66208869814,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$32,001  - $33,000",32001,33000,32500.5,"55-64","ks_55_64",3596.19016676803,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$32,001  - $33,000",32001,33000,32500.5,"65+","ks_65p",5080.8874413585,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$33,001  - $34,000",33001,34000,33500.5,"Under 16","ks_u16",132.576386679188,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$33,001  - $34,000",33001,34000,33500.5,"16-17","ks_16_17",300.042238844851,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$33,001  - $34,000",33001,34000,33500.5,"18-24","ks_18_24",3850.49822499694,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$33,001  - $34,000",33001,34000,33500.5,"25-34","ks_25_34",5898.42201378526,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$33,001  - $34,000",33001,34000,33500.5,"35-44","ks_35_44",4766.31882179065,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$33,001  - $34,000",33001,34000,33500.5,"45-54","ks_45_54",3255.96421956178,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$33,001  - $34,000",33001,34000,33500.5,"55-64","ks_55_64",3200.43718190839,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$33,001  - $34,000",33001,34000,33500.5,"65+","ks_65p",4393.1502323635,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$34,001  - $35,000",34001,35000,34500.5,"Under 16","ks_u16",129.924858945604,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$34,001  - $35,000",34001,35000,34500.5,"16-17","ks_16_17",293.834468385992,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$34,001  - $35,000",34001,35000,34500.5,"18-24","ks_18_24",3719.85632093454,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$34,001  - $35,000",34001,35000,34500.5,"25-34","ks_25_34",5854.60015632772,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$34,001  - $35,000",34001,35000,34500.5,"35-44","ks_35_44",4718.56011616149,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$34,001  - $35,000",34001,35000,34500.5,"45-54","ks_45_54",3255.96421956178,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$34,001  - $35,000",34001,35000,34500.5,"55-64","ks_55_64",3079.99062129893,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$34,001  - $35,000",34001,35000,34500.5,"65+","ks_65p",3794.32201616633,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$35,001  - $36,000",35001,36000,35500.5,"Under 16","ks_u16",122.854118322714,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$35,001  - $36,000",35001,36000,35500.5,"16-17","ks_16_17",277.280413829035,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$35,001  - $36,000",35001,36000,35500.5,"18-24","ks_18_24",3614.99900320025,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$35,001  - $36,000",35001,36000,35500.5,"25-34","ks_25_34",5661.78398351453,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$35,001  - $36,000",35001,36000,35500.5,"35-44","ks_35_44",4565.73225814816,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$35,001  - $36,000",35001,36000,35500.5,"45-54","ks_45_54",3131.41914012499,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$35,001  - $36,000",35001,36000,35500.5,"55-64","ks_55_64",3054.18064402548,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$35,001  - $36,000",35001,36000,35500.5,"65+","ks_65p",3454.37586723344,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$36,001  - $37,000",36001,37000,36500.5,"Under 16","ks_u16",120.20259058913,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$36,001  - $37,000",36001,37000,36500.5,"16-17","ks_16_17",271.072643370176,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$36,001  - $37,000",36001,37000,36500.5,"18-24","ks_18_24",3544.52113390343,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$36,001  - $37,000",36001,37000,36500.5,"25-34","ks_25_34",5644.25524053151,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$36,001  - $37,000",36001,37000,36500.5,"35-44","ks_35_44",4594.38748152566,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$36,001  - $37,000",36001,37000,36500.5,"45-54","ks_45_54",3238.17206535652,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$36,001  - $37,000",36001,37000,36500.5,"55-64","ks_55_64",3045.57731826766,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$36,001  - $37,000",36001,37000,36500.5,"65+","ks_65p",3109.19977754774,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$37,001  - $38,000",37001,38000,37500.5,"Under 16","ks_u16",110.480322232656,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$37,001  - $38,000",37001,38000,37500.5,"16-17","ks_16_17",258.657102452458,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$37,001  - $38,000",37001,38000,37500.5,"18-24","ks_18_24",3575.46263749716,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$37,001  - $38,000",37001,38000,37500.5,"25-34","ks_25_34",5951.00824273431,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$37,001  - $38,000",37001,38000,37500.5,"35-44","ks_35_44",4842.73275079731,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$37,001  - $38,000",37001,38000,37500.5,"45-54","ks_45_54",3576.22299525638,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$37,001  - $38,000",37001,38000,37500.5,"55-64","ks_55_64",3578.98351525239,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$37,001  - $38,000",37001,38000,37500.5,"65+","ks_65p",2790.1733916261,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$38,001  - $39,000",38001,39000,38500.5,"Under 16","ks_u16",110.480322232656,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$38,001  - $39,000",38001,39000,38500.5,"16-17","ks_16_17",248.31081835436,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$38,001  - $39,000",38001,39000,38500.5,"18-24","ks_18_24",3403.56539530979,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$38,001  - $39,000",38001,39000,38500.5,"25-34","ks_25_34",5740.66332693811,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$38,001  - $39,000",38001,39000,38500.5,"35-44","ks_35_44",4661.24966940649,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$38,001  - $39,000",38001,39000,38500.5,"45-54","ks_45_54",3344.92499058806,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$38,001  - $39,000",38001,39000,38500.5,"55-64","ks_55_64",3329.48706827566,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$38,001  - $39,000",38001,39000,38500.5,"65+","ks_65p",2622.81528753607,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$39,001 -  $40,000",39001,40000,39500.5,"Under 16","ks_u16",102.525739031905,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$39,001 -  $40,000",39001,40000,39500.5,"16-17","ks_16_17",229.687506977783,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$39,001 -  $40,000",39001,40000,39500.5,"18-24","ks_18_24",3286.67527062239,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$39,001 -  $40,000",39001,40000,39500.5,"25-34","ks_25_34",5723.13458395509,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$39,001 -  $40,000",39001,40000,39500.5,"35-44","ks_35_44",4651.69792828066,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$39,001 -  $40,000",39001,40000,39500.5,"45-54","ks_45_54",3229.2759882539,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$39,001 -  $40,000",39001,40000,39500.5,"55-64","ks_55_64",3088.59394705675,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$39,001 -  $40,000",39001,40000,39500.5,"65+","ks_65p",2405.7727462943,0.436040155791329,0.0842811733201058,0.0410141990516218,0.0300271555396367,0.0341177512312208,0.374519565066085
"$40,001  - $41,000",40001,41000,40500.5,"Under 16","ks_u16",104.293424187628,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$40,001  - $41,000",40001,41000,40500.5,"16-17","ks_16_17",244.17230471512,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$40,001  - $41,000",40001,41000,40500.5,"18-24","ks_18_24",3345.12033296609,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$40,001  - $41,000",40001,41000,40500.5,"25-34","ks_25_34",5758.19206992113,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$40,001  - $41,000",40001,41000,40500.5,"35-44","ks_35_44",4670.80141053232,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$40,001  - $41,000",40001,41000,40500.5,"45-54","ks_45_54",3318.23675928017,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$40,001  - $41,000",40001,41000,40500.5,"55-64","ks_55_64",3191.83385615057,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$40,001  - $41,000",40001,41000,40500.5,"65+","ks_65p",2238.41464220426,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$41,001  - $42,000",41001,42000,41500.5,"Under 16","ks_u16",102.525739031905,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$41,001  - $42,000",41001,42000,41500.5,"16-17","ks_16_17",240.033791075881,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$41,001  - $42,000",41001,42000,41500.5,"18-24","ks_18_24",3355.43416749733,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$41,001  - $42,000",41001,42000,41500.5,"25-34","ks_25_34",5609.19775456548,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$41,001  - $42,000",41001,42000,41500.5,"35-44","ks_35_44",4632.59444602899,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$41,001  - $42,000",41001,42000,41500.5,"45-54","ks_45_54",3327.1328363828,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$41,001  - $42,000",41001,42000,41500.5,"55-64","ks_55_64",3114.40392433021,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$41,001  - $42,000",41001,42000,41500.5,"65+","ks_65p",2084.13138999626,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$42,001  - $43,000",42001,43000,42500.5,"Under 16","ks_u16",99.8742112983213,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$42,001  - $43,000",42001,43000,42500.5,"16-17","ks_16_17",223.479736518924,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$42,001  - $43,000",42001,43000,42500.5,"18-24","ks_18_24",3293.55116030988,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$42,001  - $43,000",42001,43000,42500.5,"25-34","ks_25_34",5565.37589710794,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$42,001  - $43,000",42001,43000,42500.5,"35-44","ks_35_44",4584.83574039982,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$42,001  - $43,000",42001,43000,42500.5,"45-54","ks_45_54",3336.02891348543,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$42,001  - $43,000",42001,43000,42500.5,"55-64","ks_55_64",3200.43718190839,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$42,001  - $43,000",42001,43000,42500.5,"65+","ks_65p",2005.68227870405,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$43,001  - $44,000",43001,44000,43500.5,"Under 16","ks_u16",112.248007388379,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$43,001  - $44,000",43001,44000,43500.5,"16-17","ks_16_17",262.795616091697,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$43,001  - $44,000",43001,44000,43500.5,"18-24","ks_18_24",3513.57963030971,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$43,001  - $44,000",43001,44000,43500.5,"25-34","ks_25_34",5784.48518439565,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$43,001  - $44,000",43001,44000,43500.5,"35-44","ks_35_44",4689.90489278399,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$43,001  - $44,000",43001,44000,43500.5,"45-54","ks_45_54",3460.57399292222,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$43,001  - $44,000",43001,44000,43500.5,"55-64","ks_55_64",3381.10702282257,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$43,001  - $44,000",43001,44000,43500.5,"65+","ks_65p",1927.23316741185,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$44,001  - $45,000",44001,45000,44500.5,"Under 16","ks_u16",98.9903687204601,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$44,001  - $45,000",44001,45000,44500.5,"16-17","ks_16_17",231.756763797402,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$44,001  - $45,000",44001,45000,44500.5,"18-24","ks_18_24",3401.84642288792,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$44,001  - $45,000",44001,45000,44500.5,"25-34","ks_25_34",5863.36452781923,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$44,001  - $45,000",44001,45000,44500.5,"35-44","ks_35_44",4594.38748152566,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$44,001  - $45,000",44001,45000,44500.5,"45-54","ks_45_54",3469.47007002485,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$44,001  - $45,000",44001,45000,44500.5,"55-64","ks_55_64",3303.67709100221,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$44,001  - $45,000",44001,45000,44500.5,"65+","ks_65p",1801.71458934432,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$45,001  - $46,000",45001,46000,45500.5,"Under 16","ks_u16",101.641896454044,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$45,001  - $46,000",45001,46000,45500.5,"16-17","ks_16_17",237.964534256261,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$45,001  - $46,000",45001,46000,45500.5,"18-24","ks_18_24",3394.97053320043,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$45,001  - $46,000",45001,46000,45500.5,"25-34","ks_25_34",5793.24955588716,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$45,001  - $46,000",45001,46000,45500.5,"35-44","ks_35_44",4689.90489278399,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$45,001  - $46,000",45001,46000,45500.5,"45-54","ks_45_54",3505.05437843536,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$45,001  - $46,000",45001,46000,45500.5,"55-64","ks_55_64",3372.50369706475,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$45,001  - $46,000",45001,46000,45500.5,"65+","ks_65p",1757.2600929454,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$46,001  - $47,000",46001,47000,46500.5,"Under 16","ks_u16",104.293424187628,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$46,001  - $47,000",46001,47000,46500.5,"16-17","ks_16_17",233.826020617022,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$46,001  - $47,000",46001,47000,46500.5,"18-24","ks_18_24",3577.18160991903,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$46,001  - $47,000",46001,47000,46500.5,"25-34","ks_25_34",6082.47381510694,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$46,001  - $47,000",46001,47000,46500.5,"35-44","ks_35_44",4804.52578629398,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$46,001  - $47,000",46001,47000,46500.5,"45-54","ks_45_54",3567.32691815375,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$46,001  - $47,000",46001,47000,46500.5,"55-64","ks_55_64",3381.10702282257,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$46,001  - $47,000",46001,47000,46500.5,"65+","ks_65p",1694.50080391164,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$47,001  - $48,000",47001,48000,47500.5,"Under 16","ks_u16",141.4148124578,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$47,001  - $48,000",47001,48000,47500.5,"16-17","ks_16_17",320.734807041048,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$47,001  - $48,000",47001,48000,47500.5,"18-24","ks_18_24",4228.67215780914,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$47,001  - $48,000",47001,48000,47500.5,"25-34","ks_25_34",6634.62921907198,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$47,001  - $48,000",47001,48000,47500.5,"35-44","ks_35_44",5807.45860450644,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$47,001  - $48,000",47001,48000,47500.5,"45-54","ks_45_54",4430.24639710865,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$47,001  - $48,000",47001,48000,47500.5,"55-64","ks_55_64",4310.26620466694,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$47,001  - $48,000",47001,48000,47500.5,"65+","ks_65p",1874.93375988371,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$48,001  - $49,000",48001,49000,48500.5,"Under 16","ks_u16",118.434905433408,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$48,001  - $49,000",48001,49000,48500.5,"16-17","ks_16_17",266.934129730937,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$48,001  - $49,000",48001,49000,48500.5,"18-24","ks_18_24",3933.00890124687,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$48,001  - $49,000",48001,49000,48500.5,"25-34","ks_25_34",6652.157962055,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$48,001  - $49,000",48001,49000,48500.5,"35-44","ks_35_44",5664.18248761895,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$48,001  - $49,000",48001,49000,48500.5,"45-54","ks_45_54",4252.32485505609,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$48,001  - $49,000",48001,49000,48500.5,"55-64","ks_55_64",3948.92652283858,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$48,001  - $49,000",48001,49000,48500.5,"65+","ks_65p",1710.19062617008,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$49,001  - $50,000",49001,50000,49500.5,"Under 16","ks_u16",101.641896454044,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$49,001  - $50,000",49001,50000,49500.5,"16-17","ks_16_17",237.964534256261,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$49,001  - $50,000",49001,50000,49500.5,"18-24","ks_18_24",3927.85198398125,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$49,001  - $50,000",49001,50000,49500.5,"25-34","ks_25_34",6336.64058836069,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$49,001  - $50,000",49001,50000,49500.5,"35-44","ks_35_44",5052.87105556564,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$49,001  - $50,000",49001,50000,49500.5,"45-54","ks_45_54",3932.06607936149,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$49,001  - $50,000",49001,50000,49500.5,"55-64","ks_55_64",3768.25668192439,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$49,001  - $50,000",49001,50000,49500.5,"65+","ks_65p",1498.37802568112,0.516479006714829,0.108548946667622,0.0508889476278648,0.0388523068920866,0.0412649215807282,0.243965870516869
"$50,000  - $51,000",50001,51000,50500.5,"Under 16","ks_u16",98.9903687204601,0.569923181005645,0.134888245578858,0.0610344875208316,0.0474882909061847,0.0473690904231157,0.139296704565365
"$50,000  - $51,000",50001,51000,50500.5,"16-17","ks_16_17",221.410479699304,0.569923181005645,0.134888245578858,0.0610344875208316,0.0474882909061847,0.0473690904231157,0.139296704565365
"$50,000  - $51,000",50001,51000,50500.5,"18-24","ks_18_24",4003.48677054369,0.569923181005645,0.134888245578858,0.0610344875208316,0.0474882909061847,0.0473690904231157,0.139296704565365
"$50,000  - $51,000",50001,51000,50500.5,"25-34","ks_25_34",6625.86484758047,0.569923181005645,0.134888245578858,0.0610344875208316,0.0474882909061847,0.0473690904231157,0.139296704565365
"$50,000  - $51,000",50001,51000,50500.5,"35-44","ks_35_44",5243.9058780823,0.569923181005645,0.134888245578858,0.0610344875208316,0.0474882909061847,0.0473690904231157,0.139296704565365
"$50,000  - $51,000",50001,51000,50500.5,"45-54","ks_45_54",4029.9229274904,0.569923181005645,0.134888245578858,0.0610344875208316,0.0474882909061847,0.0473690904231157,0.139296704565365
"$50,000  - $51,000",50001,51000,50500.5,"55-64","ks_55_64",3854.28993950258,0.569923181005645,0.134888245578858,0.0610344875208316,0.0474882909061847,0.0473690904231157,0.139296704565365
"$50,000  - $51,000",50001,51000,50500.5,"65+","ks_65p",1474.84329229346,0.569923181005645,0.134888245578858,0.0610344875208316,0.0474882909061847,0.0473690904231157,0.139296704565365
"$51,001  - $52,000",51001,52000,51500.5,"Under 16","ks_u16",88.3842577861251,0.569923181005645,0.134888245578858,0.0610344875208316,0.0474882909061847,0.0473690904231157,0.139296704565365
